ztfname,gal_type,SN_component,sn_bulge_prob,sn_bar_prob,SB_local_c,SB_local_g,SB_local_r,SB_local_g_err,SB_local_r_err,R25_g,R25_r,R25_err,gal_Re,gal_ecc,gal_pa
ZTF18acayrru,bulge,elliptical,0.0,0.0,0.7025422664874093,19.033935060971192,18.331392794483783,0.0483143612009522,0.0461375188192489,8.308759966999553,10.428544705200782,0.0285061312431651,1.711249200872558,0.2474395691146379,0.3813854428874263
ZTF18acbudzh,bulge+bar+disk,bulge,0.0069575118963446,1.0061265594988311,0.6066538357194347,21.953536969872253,21.34688313415282,0.4105620266249147,0.4121482159240759,20.369762616268268,23.259715068020117,0.0894458054997377,9.550451178415852,0.4471162541470538,1.5092746634686225
ZTF18acbudzo,bulge,elliptical,0.0,0.0,0.7777217050329988,24.55552479071705,23.77780308568405,0.0361436341643127,0.0365318899472624,35.1106881602835,47.78758002206071,0.2384605753404365,15.705275207103282,0.2962345024498548,2.9632024936013504
ZTF18acbvgtu,bulge+disk,bulge,12.593632963003754,0.0,0.8403338932884985,18.23091580631287,17.39058191302437,0.0364273653456144,0.0367983988137047,22.67720563779779,26.6622453133362,0.0566519108825232,10.144710990587894,0.2260507800940052,1.5248976394966507
ZTF18acbwasl,bulge,elliptical,0.0,0.0,0.7217270990620435,22.047973392956976,21.326246293894933,1.1912852792122632,1.192460222093045,19.599375068463484,28.17212857791626,20.864100999680893,46.98877008767426,0.4979471681654814,1.0471649412661015
ZTF18acbwavp,disk,disk,0.0,0.0,0.4248356553341921,21.945476333301315,21.520640677967123,0.0122478635944229,0.0123963334602533,6.4332564027319865,7.024451114036385,0.0140673271769472,2.5358024534258505,0.3434073165900383,0.6614538526492524
ZTF18acbxsge,disk,disk,0.0,0.0,0.3073914033998584,21.35417145753955,21.04678005413969,0.0149765482875695,0.0138693072143676,7.7324329036452495,8.260249599411996,0.0156827918701898,3.1289400488586856,0.3262750903964232,0.6789667826171136
ZTF18acbyyff,bulge,elliptical,0.0,0.0,0.7253336023511565,17.794177452802778,17.06884385045162,0.0222369075538994,0.0223887992525495,21.902893154120907,29.24846832184087,0.0772002267651573,8.142896985607258,0.2167607060216361,2.3907699463908982
ZTF18acbznvp,bulge+bar+disk,disk,0.053257774131013,0.0007432575414424,0.6352078727380679,23.52928405538218,22.894076182644117,0.1346232284796522,0.1575067720235337,33.31986463419408,40.52596301963182,0.4797855456783638,21.03272093992957,0.3599753421094808,1.982848232351742
ZTF18acbzojv,bulge+bar+disk,disk,2.760300541597473e-15,6.96733072615927e-14,0.6618529031895335,23.11648496641314,22.45463206322361,0.0300962978734228,0.0306648141829288,24.0650573870922,28.28020980183226,0.0801163944405339,11.6053339160111,0.4932770431280566,3.237509222351313
ZTF18acbzvqj,bulge,elliptical,0.0,0.0,0.5838412651242066,21.55435276876543,20.970511503641223,0.0867683140952013,0.0861881591688668,12.640989006946764,15.825108386869053,0.1442965974529572,4.158440800658588,0.2843105713483093,2.4832837603433324
ZTF18accbppp,bulge,elliptical,0.0,0.0,0.7652719059356983,23.394911206002224,22.629639300066525,0.0559622700930161,0.0558744175357482,27.199921991004665,37.43718012636399,0.4195858129034142,14.741293423691296,0.026281207558558,1.3137961779434972
ZTF18acckipm,bulge+bar+disk,disk,0.0431903229478804,0.1114962506620119,0.5409786729842772,24.405957605883764,23.864978932899486,0.1089024149378879,0.1332713821641254,23.01090621531388,26.599682326528377,0.2875976875793767,13.999445620016193,0.118085983878859,0.5086272578842255
ZTF18acclexy,bulge,elliptical,0.0,0.0,0.7089100124165455,20.3620815418286,19.653171529412056,0.1314093697343189,0.1308294551481045,14.932346313511012,19.80015018723147,0.2810327950108158,5.6456586673623175,0.3720984804928199,1.4082084850802206
ZTF18accnbgw,disk,disk,0.0,0.0,0.3848501679228064,22.52099352636861,22.136143358445803,0.0180087046784298,0.0173920424707288,7.40423595561927,8.176078413089185,0.0394781652536985,3.654624996452878,0.4892814169696117,2.8389249992404584
ZTF18accpubd,disk,disk,0.0,0.0,0.4894107391846241,23.73427773885812,23.24486699967349,0.0107152839462023,0.011059529534636,13.249628549377624,15.268032921099834,0.0492678067701011,7.515199595415916,0.1858518027022688,2.417833478138665
ZTF18accqcab,bulge,elliptical,0.0,0.0,0.7008480688984342,22.71117671422474,22.010328645326307,0.0214425548604818,0.0216369529717599,8.459623462911411,10.496446009440715,0.0205936485572111,2.2201576336782183,0.1356298321702618,1.5166262613834989
ZTF18acdyypo,bulge,elliptical,0.0,0.0,0.6217293104936417,18.70850866608065,18.08677935558701,0.020266507141939,0.02067403115833,14.44324625247356,17.62834818266018,0.01953727510123,2.1297340101962208,0.0766664579411502,0.6827506370982901
ZTF18acefgoc,bulge,elliptical,0.0,0.0,0.8312118236887684,23.49374587960945,22.66253405592068,0.0220581804335108,0.0221113559030267,29.971373632019148,40.23876481768226,0.1164092951820177,11.667570259292011,0.2056925802559417,0.1937883644608565
ZTF18acehilk,bulge,elliptical,0.0,0.0,0.7564429406939333,19.79219568616688,19.035752745472944,0.026763294934151,0.0269638110846657,19.496735240965894,25.354283615443745,0.0875930040020444,7.080135528546314,0.149736083477839,0.2141659211543674
ZTF18acetunp,disk,disk,0.0,0.0,0.4328383815677448,22.99703604527346,22.56419766370572,0.0085203546283936,0.0083989297266741,7.037309433661337,8.14041530473049,0.0224115281891651,4.6440540722773775,0.076225182498095,2.2325787811477835
ZTF18aceyobz,bulge,elliptical,0.0,0.0,0.7736428330908822,17.74474754502166,16.971104711930778,0.0506219517987468,0.0502538585064915,7.592749953498569,9.828999431128926,0.0574015973603483,2.4449260177270093,0.070145426871065,2.099970259613721
ZTF18acfwmqj,bulge,elliptical,0.0,0.0,0.7219935591103912,20.39474803105152,19.67275447194113,0.0371582783395333,0.0368600191526071,11.358264750559025,14.34737036820897,0.0393354667569988,2.8592125506264514,0.375581630372616,2.0963142819083203
ZTF18achjcwv,bulge,elliptical,0.0,0.0,0.6872655845627946,23.17239734022611,22.485131755663318,0.1491694576146955,0.1490660166788205,27.860151473956023,37.63782434755676,1.342663853951894,18.427513794143778,0.0934779913217763,3.0360623750169435
ZTF18acnbeuu,disk,disk,0.0,0.0,0.4858058048286047,23.274180381023317,22.78837457619471,0.0183526986646456,0.0163942569771588,24.976060218605703,27.537688413064146,0.0681404131642724,9.608580456188774,0.1777959791103759,2.182740306717874
ZTF18acpefgk,disk,disk,0.0,0.0,0.1550464690969732,21.802731169463733,21.64768470036676,0.0155405572512591,0.0150490041291691,8.699350066663019,8.972115156662435,0.0271341641752401,3.2057728158412324,0.3300510146864683,0.4108760772403014
ZTF18acpfwmm,bulge,elliptical,0.0,0.0,0.7637189429473992,21.140727020601183,20.377008077653784,0.0611531711538875,0.0607438358042623,15.167941268584624,20.469393368051865,0.1457596450562872,5.640374905858341,0.2555079803500862,2.1868025583180537
ZTF18acqpqph,disk,disk,0.0,0.0,0.3542993187649159,21.17042173475302,20.816122415988104,0.0129476943054084,0.0124426749859236,4.361897518202301,4.625131058205438,0.0060907984615991,1.3538693086089386,0.160100658133777,2.107752049381911
ZTF18acqqyah,disk,disk,0.0,0.0,0.4252794179934334,22.92109580007346,22.495816382080022,0.0354601087989388,0.0342834295423776,15.026957367209093,16.220094639710013,0.0239338549984514,5.112365367209951,0.4927745703927145,2.115774786387287
ZTF18acqsztr,bulge,elliptical,0.0,0.0,0.5240016082957908,20.49944633849384,19.97544473019805,0.0371674404781552,0.0374892955771537,14.562102100031243,17.070158156405135,0.0584637408372822,3.7012838167022215,0.2119736218433938,0.9785980523313176
ZTF18acqxsyi,disk,disk,0.0,0.0,0.5081773482458729,20.84836657104045,20.340189222794574,0.0152576671177098,0.0122512432702054,24.19225816542991,26.972854001427248,0.0455633554352566,9.97076318688988,0.349016434210041,2.2460685942224665
ZTF18acrcetn,bulge,elliptical,0.0,0.0,0.7659981513013676,25.41062216842421,24.644624017122844,0.0273575775562562,0.0273699017523215,22.5117493734836,30.341792308445985,0.1057935887387231,8.498588158674707,0.1841184323339194,2.868522057830452
ZTF18acrfklz,disk,disk,0.0,0.0,0.417812275334402,23.84239779038724,23.42458551505284,0.0128273868733644,0.0121958537828872,8.889420588822917,9.6908652226158,0.0289654859574746,3.4954103360382427,0.1623350960534443,0.7701091427967672
ZTF18acrgunw,disk,disk,0.0,0.0,0.4897178119574619,20.82947583285593,20.339758020898472,0.0076268852963684,0.0079102096179212,9.133567189439573,9.9436152482653,0.007650665445127,3.014190671288081,0.4280215953404603,2.2815872427998234
ZTF18acrgydk,disk,disk,0.0,0.0,0.4085381031653021,20.668944907345736,20.260406804180437,0.0132426870749282,0.0117733384533415,16.183945606725917,17.687486839039718,0.0349540208333773,6.706386987683653,0.2650490477482404,1.944121329560425
ZTF18acrnfww,bulge,elliptical,0.0,0.0,0.7259248152529487,22.31209579461898,21.58617097936603,0.0788869744295049,0.0789080799162506,26.610456276995613,36.4560167878065,0.6378660788741526,17.7508998435291,0.2136172847833379,1.0824544671503822
ZTF18acslpba,bulge,elliptical,0.0,0.0,0.799202889161851,20.2873647792241,19.488161890062248,0.0185754917804517,0.018609279042835,22.933631309833984,30.947878579786213,0.0688081064453181,8.788928650738292,0.2810454425442028,2.09793368144641
ZTF18acsofdh,bulge,elliptical,0.0,0.0,0.5198911268366544,21.552041589342764,21.03215046250611,0.27648825930189,0.2755981324853296,18.154640312966908,22.264147411676444,0.8341979236318579,7.30579769644472,0.2872479793034368,1.9775002582992192
ZTF18acsolgq,bulge,elliptical,0.0,0.0,0.7820004553689657,22.10712983724977,21.325129381880803,0.0631855062821642,0.0628228503736071,47.54590173638819,65.62577866347193,0.8068335486989698,26.765113697501256,0.2122592471149093,0.7680233272693038
ZTF18acsovsw,disk,disk,0.0,0.0,0.3214525097377105,24.318292584275667,23.99684007453796,0.0147082859412259,0.0125872449112818,9.382573155402818,10.381068087212748,0.035777057950015,5.660240443330336,0.2442878282211832,2.204287626174588
ZTF18acsxpmp,disk,disk,0.0,0.0,0.4990714745891402,22.407586485555683,21.908515010966543,0.0165370006566556,0.0135687394354266,19.14656967208948,21.86642418959685,0.1134614292331434,10.74257245804915,0.0141616660361314,2.4345724374765982
ZTF18acsxusq,disk,disk,0.0,0.0,0.4074050164760159,22.68544577826045,22.27804076178444,0.0121300454964892,0.0113173204638037,10.278562446188507,10.96319158919629,0.0102376447829409,3.0622091226867854,0.230772510124939,2.0835176089352507
ZTF18acsyanq,bulge,elliptical,0.0,0.0,0.6229923558895152,20.86460768128878,20.241615325399263,0.1209027570078448,0.1198450111112679,5.503516762516936,6.846535647357966,0.0866854877840149,2.1520416579921835,0.4899685999069664,0.8306213642123166
ZTF18acszgnm,bulge,elliptical,0.0,0.0,0.6876175071180235,25.3765917621664,24.68897425504837,0.027434859237563,0.0272963184304275,33.67656961486611,42.44911636801208,0.0990177201101205,8.65589446953299,0.2333687822983035,0.7314655485042182
ZTF18actxcuh,bulge,elliptical,0.0,0.0,0.7578005200362448,20.01843453264027,19.260634012604022,0.0343309101453459,0.0346134087104964,29.82610375074061,39.06337773352218,0.1582440118215197,10.852336077447108,0.2792018899452254,1.3742855163777252
ZTF18acurfxn,disk,disk,0.0,0.0,0.507971959633835,23.452128942328702,22.94415698269487,0.0168087729605265,0.0153879292622266,23.749720032064943,26.039694736066327,0.0304214673397621,8.214795972851103,0.5846868680114853,0.1634990553853699
ZTF18acurmpd,bulge,elliptical,0.0,0.0,0.6548259124062312,19.293964366518487,18.639138454112256,0.0422491848675598,0.0424876223386558,7.716802241303642,9.646194168326309,0.0461218229485903,2.530771481510202,0.1924294091421616,0.6447729729192457
ZTF18acusyqo,bulge,elliptical,0.0,0.0,0.7568231333673161,22.900197681269475,22.14337454790216,0.2088143542615077,0.2083310377349075,28.9809042339986,41.31951978172941,3.3317935978912936,36.33232355679556,0.2443832717906757,2.5890972516000934
ZTF18acutfne,bulge+bar+disk,bulge,1.9305794862415e-06,0.7259370047859048,0.6153444026291055,21.171596225883206,20.5562518232541,0.6945026063115495,0.6956386071762972,18.129536746329457,20.612012221265022,0.0397893965647828,7.348648733032952,0.2877490499964518,2.888281762301604
ZTF18acvbiff,bulge,elliptical,0.0,0.0,0.7747424719852525,21.465464600383207,20.690722128397955,0.019736882933174,0.020263022431418,22.506759411766883,29.640922574151617,0.0521911647006341,6.231519712019323,0.2127579776843665,0.8272598955892685
ZTF18acwwonp,disk,disk,0.0,0.0,0.3864553098954779,25.20401023161788,24.8175549217224,0.0160083796952818,0.0138163867769611,7.545970502904987,8.35643909830943,0.0342895212192461,3.821578178859029,0.0543271218990599,2.7196842173280933
ZTF18acwwowy,disk,disk,0.0,0.0,0.5002564525061146,22.76950777167711,22.269251319170998,0.0118048666216557,0.0106785183853472,14.205142868156726,15.811660962702266,0.0254572926695398,5.851925096410405,0.2951839387334638,2.620724190628468
ZTF18acwzawt,bulge+disk,disk,0.0174339240952722,0.0,0.229829583009419,23.798597154210903,23.568767571201484,0.1173174013611927,0.1367675751739061,13.168465012778343,13.934119282512038,0.1380221365081545,6.565333096830299,0.1782379699719908,0.2155339283275714
ZTF18acyawjf,disk,disk,0.0,0.0,0.2733589648261514,22.87217183705612,22.598812872229967,0.0104434763714533,0.0097735186548178,14.90026389202935,15.8830522870785,0.0315657497247358,6.55137613886922,0.185039147294703,1.8760918680344807
ZTF18acyctqi,disk,disk,0.0,0.0,0.2777077118759337,23.680120697011677,23.40241298513574,0.0228619883132129,0.0220922943677189,6.719099322728416,7.143471368471015,0.0345447688406962,2.7846118330299228,0.5717040242193944,1.7677229994031003
ZTF18acyymoy,bulge,elliptical,0.0,0.0,0.5925047602266886,24.82984740638268,24.23734264615599,0.0367171037966162,0.0374406612079116,24.83262325263222,29.490756758508574,0.1175209928400774,7.713524416795683,0.294602394324017,0.1971740393793607
ZTF18aczemzj,bulge,elliptical,0.0,0.0,0.6913574056563796,23.488629060095693,22.797271654439317,0.0240027570694298,0.0241143303718417,22.56747940140824,28.684763060314225,0.0641636695203625,7.073306006053698,0.4113718267357663,1.441175529734901
ZTF18adacoaj,bulge,elliptical,0.0,0.0,0.7929822933413782,19.144528959974128,18.35154666663275,0.0937151514186068,0.0936173838803232,24.031295330504317,33.60168577258067,0.4222165050081954,11.659607172065549,0.3682852485227365,0.4298135019822137
ZTF18adaylyq,bulge,elliptical,0.0,0.0,0.5285261019106144,19.038420522056896,18.50989442014628,0.2021383915034154,0.2015775355210515,10.362665474332529,12.827937850734031,0.1300360359216852,1.9912739531475092,0.4605587734570567,0.5486532281678267
ZTF18adbidta,bulge,elliptical,0.0,0.0,0.7675110201422264,26.50538112895814,25.737870108815912,0.0697293933894885,0.069911310634008,54.07160587783461,75.94122646113019,1.250303759688837,39.87571206562865,0.2952905967046531,2.2517214702180035
ZTF18adbntwo,bulge+bar+disk,disk,0.0060494292953433,8.809830818517468e-08,0.6792653278569567,23.347436072221708,22.66817074436475,0.0558888270413593,0.060797260277974,14.29161460952715,16.651413190111942,0.0778377168293982,6.346819144219257,0.0930810204811454,1.5490488477721591
ZTF18adcbyiw,disk,disk,0.0,0.0,0.5383267085116756,22.9295385532548,22.391211844743125,0.01343022113781,0.0124449579235538,14.80253569133809,16.651199719078495,0.0342452628221826,6.257745539741359,0.3175761475731999,1.9711255367827545
ZTF19aaajbmv,bulge+disk,bulge,0.2103403964922393,0.0,0.6206612311752977,21.187258492230963,20.566597261055666,0.071059152227317,0.0721849466175519,19.165740931720546,21.65114108168353,0.0594248100425258,7.971611460671376,0.5927547343330288,2.4942983054447465
ZTF19aaaonuk,bulge,elliptical,0.0,0.0,0.7330002796802013,26.168156341228062,25.435156061547865,0.0455272367163383,0.0454680686783565,16.694616629899652,22.391344365019087,0.1473491398712762,7.392309765977854,0.2362115886532918,2.001582932863561
ZTF19aabyppp,disk,disk,0.0,0.0,0.322411787186958,21.360988030141453,21.03857624295449,0.0108674579038317,0.0111225251044887,1.6710576559340318,1.787637003942229,0.0037208009005876,0.6588955088393353,0.4662048981483657,1.3571160688908397
ZTF19aaddzpk,bulge+bar+disk,bulge,0.7460876527790257,2.33408124098958,0.6251388928076871,21.088768942184856,20.46363004937717,0.9101666821154212,0.9088510026484444,17.845782928130937,20.813751103069592,0.2529373866542573,11.461374784363636,0.3223974425835091,2.5878815713136847
ZTF19aadgftj,disk,disk,0.0,0.0,0.3964082719086015,21.66583320591512,21.26942493400652,0.013046564411003,0.011792753040777,15.30007681305863,16.303786961035172,0.0113113545043308,4.613934690693229,0.4690115358588402,1.921715276578392
ZTF19aadnxcw,disk,disk,0.0,0.0,0.4536797206793288,23.51616802755557,23.062488306876244,0.0082738216969645,0.0077447196166434,8.84452377480615,9.642468830726845,0.0085708722597149,3.2050105059627945,0.1415215228990323,0.8876081339055232
ZTF19aadofqk,bulge,elliptical,0.0,0.0,0.7660243810183438,19.902634085656207,19.136609704637863,0.0426626659764799,0.0425197738000754,32.71335683820848,44.40760548947653,0.3411418602645763,16.281324759865612,0.1074867957478257,0.8953406493409084
ZTF19aaephty,bulge,elliptical,0.0,0.0,0.7965761863823246,19.803251897661383,19.00667571127906,0.0055290436489852,0.0055579286446463,17.680932229278106,22.462132550041275,0.0113585397028916,4.876995986158375,0.2497452143629305,2.5100757925344777
ZTF19aafmfxg,disk,disk,0.0,0.0,0.4957125246260112,22.26244095668407,21.76672843205806,0.0115468027291968,0.0108850171605917,9.48743702412126,10.929931787275663,0.0355933170861399,5.30261614091514,0.3853693844164932,2.7657769626508752
ZTF19aagkfvq,bulge,elliptical,0.0,0.0,0.692413376004815,17.157116177145195,16.46470280114038,0.0324736348117013,0.0325581838955867,7.783934826542115,9.673904067747197,0.0237951389093202,1.8370126285069417,0.266635734337148,1.462401517883928
ZTF19aailexm,bulge,elliptical,0.0,0.0,0.7499743404370562,19.28522532461048,18.535250984173423,0.0460262337913192,0.0464279378104915,22.48841840412884,29.269157709326304,0.139522289479448,6.549274266577694,0.0409920035049825,1.1333113255023024
ZTF19aajwvmk,disk,disk,0.0,0.0,0.4573180081012431,25.85505775587307,25.397739747771823,0.0124279602601137,0.0109988621159585,7.173428601210824,7.744438233747291,0.0100430133502822,2.2752596632184487,0.1969450770472409,1.327766967523481
ZTF19aaknacv,bulge+bar+disk,bulge,0.0430712664099228,0.3902232062401798,0.5665353990728974,22.06526766487181,21.498732265798917,1.4169618970168318,1.410692157182083,28.342796951219825,31.39353373640226,0.1512383524849899,13.674393414978768,0.0636712026117046,0.8914061137466495
ZTF19aakoasy,bulge,elliptical,0.0,0.0,0.7241633379140531,21.938166140972545,21.21400280305849,0.0115053587368291,0.0115944230018968,8.974559101376888,10.840717403526268,0.0077801491556723,1.73606824272155,0.4063786142998816,1.629340454226729
ZTF19aakpmoy,bulge,elliptical,0.0,0.0,0.6648399522097712,22.38957233624476,21.724732384034983,0.0105918246194146,0.0108604598374514,10.998982156480045,12.570255715662682,0.009697318194444,2.4729881651283017,0.555630573113727,2.229529137624099
ZTF19aakrawk,bulge,elliptical,0.0,0.0,0.7044474211370826,19.632958931416567,18.928511510279485,0.0406099488634326,0.0399936418972024,12.135412478374343,14.697432411917424,0.0790855743440636,4.125787173473297,0.1038102391532136,1.9130235055278333
ZTF19aakyers,bulge,elliptical,0.0,0.0,0.8139510382120463,24.034155365500503,23.220204327288457,0.0297813195650809,0.0298989837526575,17.624554385909292,23.445209529164195,0.0575664775991091,4.383098892801355,0.2060535463729326,1.1490421546672795
ZTF19aakykjl,bulge+bar+disk,bulge,0.1006457029068423,1.1591622977725655,0.6011170150447427,19.76363208434096,19.16251506929622,0.4459288581320767,0.4436538882487628,6.838963286569284,7.637263679140048,0.0219209274606729,2.6715679754068296,0.1507692557255501,0.909928388056304
ZTF19aaljcsu,disk,disk,0.0,0.0,0.5709799616649178,21.02855742140668,20.45757745974176,0.0098003079542974,0.0092920255469424,4.486700250577719,4.984529841503285,0.0068549534020866,1.5887869959846876,0.26370596113096,1.3120330886793077
ZTF19aalxcyo,disk,disk,0.0,0.0,0.5565073988122222,20.642648395797487,20.086140996985264,0.0145295869448445,0.0126864442630271,20.05666904217553,22.28741234848331,0.0318552095990488,7.304399061188731,0.374321438332481,2.631560849169753
ZTF19aalzmio,disk,disk,0.0,0.0,0.4284857837395321,21.71906999072995,21.290584206990417,0.0105228968814271,0.0097916635075741,5.072864717576462,5.534643097889499,0.012034122141639,1.9638260417294435,0.3521656260163633,2.551590070775136
ZTF19aambixl,bulge,elliptical,0.0,0.0,0.5738274409090351,20.609022329293488,20.035194888384453,0.0092849043580138,0.0092716152139649,10.52095666605671,11.693439836139715,0.0124462037536861,2.982521889173629,0.4228397004359757,2.2228336476001167
ZTF19aambzqh,bulge,elliptical,0.0,0.0,0.6768741614794394,20.427588168898176,19.750714007418736,0.0313624123004665,0.0314397332582071,13.110790161736531,16.254770722234525,0.0443932676552294,3.4435451400753125,0.2557726957991003,2.771412121281412
ZTF19aamfxby,disk,disk,0.0,0.0,0.4189755201300436,22.503358730133947,22.084383210003903,0.0084078434663732,0.007796716462076,7.883250856001847,8.491951153828131,0.0102150765555933,2.647406931741493,0.4616670627501166,2.992127367462458
ZTF19aamhjlk,disk,disk,0.0,0.0,0.3865617403623389,21.282911889137505,20.896350148775166,0.0177249919357904,0.0160521648589059,15.847744191393536,17.193041501465437,0.0378035915509005,6.341693409347026,0.2709790267312358,1.1579700889102809
ZTF19aamhqej,bulge,elliptical,0.0,0.0,0.6205429968668312,20.75115394116126,20.13061094429443,0.0357075414742172,0.0353518692457634,13.046954675559231,16.034156488049238,0.0692233581341926,4.530668487575108,0.2343624750484187,0.2274760458033084
ZTF19aamkdtq,bulge,elliptical,0.0,0.0,0.7750996626921065,21.271848019782343,20.49674835709024,0.0122573468680379,0.0123973582121376,13.441164048805591,16.697152212084216,0.0144885573948515,3.0209278136924245,0.3770251249574472,2.6598796817572925
ZTF19aamooex,bulge,elliptical,0.0,0.0,0.6206893940625093,23.911151848702666,23.29046245464016,0.3094980825055804,0.3092221846317241,23.532963493662194,30.881965270412817,1.61093380811261,13.258535059514315,0.3485037161010327,0.7680935293440109
ZTF19aamoqxy,disk,disk,0.0,0.0,0.4433854349229236,23.136474781137665,22.69308934621474,0.0123721278466387,0.0124133863583776,21.284070170865167,23.14741834339814,0.0246542466091404,7.658054017413272,0.491535727626656,1.7940377005736876
ZTF19aamuvak,bulge,elliptical,0.0,0.0,0.7376482398938968,22.4653543779012,21.727706138007303,0.1632167019727716,0.163696819362749,43.8075800949761,59.63269620063311,1.4965275087628216,23.033893765072524,0.3842687509159733,2.1793627415821017
ZTF19aanbojt,bulge,elliptical,0.0,0.0,0.775825701015517,17.79077237095876,17.014946669943242,0.0839767403855459,0.0839243650884162,29.2054710104084,40.783967997751965,0.7156447520140492,17.81954737686925,0.1179401456865127,0.5742718713373127
ZTF19aanesxt,disk,disk,0.0,0.0,0.4287574413634019,24.47519536711775,24.046437925754347,0.0058947932797016,0.0055735675853807,6.173189751962621,6.759493088087685,0.0059622845910534,2.491819217987653,0.2929822530711788,0.6115383741356597
ZTF19aaneugz,bulge,elliptical,0.0,0.0,0.6383860420585776,18.59438784276821,17.956001800709632,0.0169201703919033,0.016838793359821,13.27747925481498,15.591030650365136,0.0204356241192706,2.9781308303977934,0.3299424877655585,0.7736097167263254
ZTF19aanjvqr,bulge+bar+disk,disk,1.6295125525827566e-06,3.562286323473902e-45,0.6076827583213849,22.68902904585634,22.08134628753496,0.0385985565662271,0.0427144587570351,19.84506925955238,22.993221193049717,0.122446819723164,9.440275226470462,0.0715437164699931,2.250459483884148
ZTF19aanuipj,bulge,elliptical,0.0,0.0,0.739713734041473,22.592783977772854,21.85307024373138,0.0416666443200851,0.0416304066762806,19.986897004677296,26.118492812912887,0.0785133226976979,5.433495709960911,0.4522139307310456,1.0161534019743437
ZTF19aanuipr,disk,disk,0.0,0.0,0.5635147308945747,22.920805610226505,22.357290879331927,0.013054506965273,0.011376267589201,11.952338939475007,13.275945801619947,0.0180652136219158,4.2801557499435,0.4059056381577944,2.245002181233503
ZTF19aanukbi,bulge,elliptical,0.0,0.0,0.7479965599924796,26.23353516444273,25.48553860445025,0.1336509432499074,0.1338962698722123,39.8819981442561,55.70544714295632,2.2044766060911747,32.93323664971948,0.1067289338794831,1.583872131491933
ZTF19aanutko,bulge,elliptical,0.0,0.0,0.5943760953515778,22.29587619301064,21.701500097659064,0.1232397176753234,0.1231760595697744,26.759247532012527,33.91752000739453,0.6360498697102902,11.37773870522363,0.1781646520470692,0.7634225046869608
ZTF19aanuuen,disk,disk,0.0,0.0,0.5253315601132549,21.059389511765037,20.53405795165178,0.0066633807861324,0.0064240195426048,10.31288708625146,11.337073091996263,0.0101690042495378,3.5526398346998778,0.1357350169300064,0.0556531602574363
ZTF19aanwwlo,bulge,elliptical,0.0,0.0,0.6491457209369678,21.59717331854748,20.948027597610512,0.0064430668415209,0.0064045329514482,16.38185379545053,18.632770542234997,0.0139446973467914,4.492396832321925,0.0274725062267552,0.9997297449352452
ZTF19aanxgrz,bulge,elliptical,0.0,0.0,0.7777644800306014,21.5326843396539,20.7549198596233,0.0252880196349013,0.0260919095080488,44.55894703549684,59.09769683366401,0.2682308638048373,21.438062697957704,0.207632849104732,1.1369921523017084
ZTF19aanxnkd,bulge,elliptical,0.0,0.0,0.5525387275723652,20.79137373996124,20.238835012388872,0.0114639759870357,0.0113711164918776,15.670620894094531,17.49554679265195,0.0198655849245042,4.0777908061161385,0.3444747658099629,0.7784005495980694
ZTF19aaoikti,disk,disk,0.0,0.0,0.5365327371749871,23.504301645589884,22.967768908414897,0.0128296526271932,0.0110750179979113,15.72476534574405,17.57051903314653,0.0300095245344025,6.2687847065263,0.0915953795584262,0.9913384877782788
ZTF19aaoyech,disk,disk,0.0,0.0,0.2477663278059481,22.67837292784008,22.43060660003413,0.0163053052559838,0.0138500629715694,17.441481049630553,18.561804560742942,0.0765277335577236,8.23961656877574,0.1001068728844929,0.3910408132026486
ZTF19aapcvxi,bulge,elliptical,0.0,0.0,0.6878932439522529,21.683810320437832,20.99591707648558,0.0264707620332635,0.0268311645568519,12.628415696404126,15.498219454204536,0.03154390641837,3.483310010111649,0.5288709443046528,0.4568128961438835
ZTF19aapnzde,disk,disk,0.0,0.0,0.3899693089980935,21.260986531416368,20.871017222418278,0.00824494222405,0.0082306299032546,7.870655391337933,8.367311553013796,0.0084633400731476,2.3207653684012306,0.0264363438725244,2.004543215783635
ZTF19aaptzar,bulge+disk,disk,0.125793295242581,0.0,0.478365070792119,21.16286568115119,20.68450061035907,0.0645169071962462,0.0716737370628316,16.840098031055643,17.889352846067784,0.0664295686832982,6.222722316804252,0.114293143278787,0.0912752522551087
ZTF19aapuohr,bulge,elliptical,0.0,0.0,0.5620059804396647,23.048543675625805,22.48653769518614,0.201240155848078,0.2039096903271208,10.601391998733666,13.591679732092931,1.0396458030901432,9.291664924243932,0.245438651412827,2.075721579658032
ZTF19aapwbvm,bulge,elliptical,0.0,0.0,0.781813882780849,20.41233044935405,19.630516566573203,0.0528984791485357,0.0529539844320351,46.752017858360894,64.86445279811772,0.7833736508141637,29.700547769592077,0.1135515949710154,2.1416149720106183
ZTF19aaqcqkv,disk,disk,0.0,0.0,0.3059310805165474,23.6586474857792,23.35271640526265,0.0210606885985203,0.0191928137181748,10.897120744416734,11.695142039685464,0.0303036425822656,4.75331631927401,0.5115398362312137,0.5380677279623126
ZTF19aaraxhh,bulge,elliptical,0.0,0.0,0.5598688381174348,20.73616245302829,20.176293614910858,0.048111940257386,0.0481748124098692,6.870071339043684,8.263995960071801,0.0211807381345101,1.4716981140376797,0.5485628831641263,0.2414846621414754
